user_id,role,resource_type,action,timestamp,session_duration,access_volume,success_flag
USER_054,Cloud_Admin,storage_buckets,write,2024-01-22 06:46:06,24.0,7.0,True
USER_003,DB_Admin,prod_database,read,2024-01-22 09:13:43,69.0,3.0,True
USER_047,Cloud_Admin,vm_management,delete,2024-01-22 09:27:08,59.0,,True
USER_025, HR_Admin ,performance_system,write,2024-01-22 11:40:51,51.0,10.0,True
USER_077,Security_Admin,audit_logs,export,2024-01-22 11:42:10,40.0,9.0,True
USER_082, DevOps_Engineer ,DOCKER_REGISTRY,Delete,2024-01-22 12:22:22,50.0,12.0,True
USER_023,HR_Admin,benefits_portal,write,2024-01-22 12:22:49,,1.0,True
USER_034, HR_Admin ,employee_records,write,2024-01-22 13:01:07,11.0,22.0,True
USER_056,Cloud_Admin,api_gateway,export,2024-01-22 13:35:23,57.0,11.0,True
USER_056,Cloud_Admin,VM_MANAGEMENT,read,2024-01-22 15:58:04,35.0,15.0,True
USER_067,Security_Admin,siem_console,Export,2024-01-22 16:06:20,63.0,7.0,True
USER_048,Cloud_Admin,load_balancer,read,2024-01-22 16:08:35,43.0,21.0,True
USER_039,HR_Admin,recruitment_portal,read,2024-01-22 16:31:50,30.0,11.0,True
USER_011,DB_Admin,data_warehouse,read,2024-01-22 16:44:49,78.0,4.0,True
USER_062,Security_Admin,firewall_portal,read,2024-01-22 19:30:27,56.0,13.0,True
USER_094,DevOps_Engineer,docker_registry,Delete,2024-01-22 22:18:21,43.0,8.0,True
USER_093,DevOps_Engineer,terraform_console,read,2024-01-22 22:29:18,39.0,9.0,True
USER_001,DB_Admin,PROD_DATABASE,write,2024-01-22 22:56:22,51.0,4.0,False
USER_085,DevOps_Engineer,monitoring_dashboard,read,2024-01-22 23:08:12,50.0,16.0,True
USER_071,Security_Admin,AUDIT_LOGS,export,2024-01-22 23:30:06,68.0,14.0,True
USER_096,DevOps_Engineer,jenkins_pipeline,write,2024-01-22 23:31:45,36.0,12.0,True
USER_097,DevOps_Engineer,jenkins_pipeline,read,2024-01-23 02:13:14,32.0,9.0,True
USER_033,HR_Admin,performance_system,read,2024-01-23 03:10:01,48.0,1.0,True
USER_091,DevOps_Engineer,terraform_console,write,2024-01-23 03:41:38,69.0,31.0,True
USER_035, HR_Admin ,performance_system,write,2024-01-23 05:02:40,36.0,13.0,True
USER_014,DB_Admin,analytics_db,export,2024-01-23 05:11:15,56.0,7.0,True
USER_023,HR_Admin,payroll_system,read,2024-01-23 05:37:37,53.0,7.0,True
USER_044,Cloud_Admin,api_gateway,Read,2024-01-23 06:07:00,45.0,12.0,True
USER_066,Security_Admin,audit_logs,read,2024-01-23 07:57:21,83.0,13.0,True
USER_043, Cloud_Admin ,azure_portal,read,2024-01-23 08:25:26,72.0,13.0,True
USER_022,HR_Admin,hr_portal,Read,2024-01-23 09:01:36,,,True
USER_053,Cloud_Admin,load_balancer,read,2024-01-23 09:08:50,45.0,17.0,True
USER_074,Security_Admin,incident_response,delete,2024-01-23 10:07:17,62.0,21.0,True
USER_097,DevOps_Engineer,jenkins_pipeline,read,2024-01-23 11:47:51,35.0,8.0,True
USER_031,HR_Admin,recruitment_portal,write,2024-01-23 13:21:42,28.0,14.0,True
USER_075,Security_Admin,threat_intelligence,read,2024-01-23 13:30:38,65.0,7.0,True
USER_057,Cloud_Admin,vm_management,read,2024-01-23 13:49:27,60.0,10.0,True
USER_054,Cloud_Admin,azure_portal,write,2024-01-23 15:04:41,51.0,12.0,True
USER_012,DB_Admin,query_tool,read,2024-01-23 17:01:45,62.0,13.0,True
USER_098,DevOps_Engineer,ansible_tower,write,2024-01-23 17:17:50,35.0,12.0,True
USER_013,DB_Admin,backup_db,read,2024-01-23 17:18:43,64.0,29.0,True
USER_018, DB_Admin ,replication_service,read,2024-01-23 18:14:56,59.0,9.0,True
USER_100,DevOps_Engineer,docker_registry,write,2024-01-23 18:55:50,47.0,8.0,True
USER_029,HR_Admin,hr_portal,read,2024-01-23 20:40:54,35.0,15.0,True
USER_028,HR_Admin,recruitment_portal,write,2024-01-23 20:56:56,76.0,17.0,True
USER_100,DevOps_Engineer,ansible_tower,delete,2024-01-23 23:13:43,10.0,9.0,True
USER_042,Cloud_Admin,api_gateway,read,2024-01-23 23:16:45,83.0,47.0,True
USER_058,Cloud_Admin,aws_console,read,2024-01-23 23:26:52,68.0,6.0,True
USER_042,Cloud_Admin,api_gateway,read,2024-01-23 23:59:42,87.0,8.0,True
USER_089,DevOps_Engineer,docker_registry,write,2024-01-24 00:28:38,89.0,50.0,True
USER_063, Security_Admin ,AUDIT_LOGS,read,2024-01-24 01:02:35,64.0,4.0,True
USER_095,DevOps_Engineer,DOCKER_REGISTRY,Write,2024-01-24 01:27:36,96.0,24.0,False
USER_081,DevOps_Engineer,ansible_tower,read,2024-01-24 01:52:31,76.0,6.0,True
USER_081,DevOps_Engineer,ansible_tower,Read,2024-01-24 01:52:31,76.0,6.0,True
USER_015,DB_Admin,BACKUP_DB,read,2024-01-24 05:03:49,86.0,12.0,True
USER_037,HR_Admin,recruitment_portal,read,2024-01-24 06:07:28,25.0,6.0,True
USER_059,Cloud_Admin,aws_console,export,2024-01-24 08:13:08,34.0,12.0,True
USER_097,DevOps_Engineer,ansible_tower,Write,2024-01-24 09:20:33,31.0,16.0,True
USER_035,HR_Admin,performance_system,write,2024-01-24 12:01:27,33.0,13.0,True
USER_085,DevOps_Engineer,docker_registry,read,2024-01-24 12:05:28,39.0,2.0,True
USER_039,HR_Admin,payroll_system,Read,2024-01-24 12:54:16,33.0,7.0,True
USER_053,Cloud_Admin,vm_management,read,2024-01-24 13:01:30,23.0,11.0,True
USER_035, HR_Admin ,benefits_portal,write,2024-01-24 15:01:39,28.0,10.0,True
USER_035,HR_Admin,benefits_portal,write,2024-01-24 15:01:39,28.0,10.0,True
USER_096,DevOps_Engineer,docker_registry,write,2024-01-24 15:25:47,17.0,11.0,True
USER_070,Security_Admin,threat_intelligence,read,2024-01-24 17:10:06,60.0,,True
USER_022,HR_Admin,performance_system,read,2024-01-24 18:08:19,65.0,12.0,True
USER_055,Cloud_Admin,load_balancer,write,2024-01-24 18:33:38,52.0,8.0,True
USER_037,HR_Admin,benefits_portal,write,2024-01-24 18:37:51,32.0,8.0,True
USER_070,Security_Admin,siem_console,read,2024-01-24 18:40:54,59.0,2.0,False
USER_026,HR_Admin,benefits_portal,read,2024-01-24 19:23:26,26.0,9.0,True
USER_052,Cloud_Admin,vm_management,write,2024-01-24 20:12:08,36.0,11.0,True
USER_032,HR_Admin,benefits_portal,read,2024-01-24 22:34:21,35.0,9.0,True
USER_064,Security_Admin,firewall_portal,read,2024-01-24 22:37:11,53.0,8.0,True
USER_045,Cloud_Admin,STORAGE_BUCKETS,write,2024-01-24 22:43:11,96.0,41.0,True
USER_079,Security_Admin,audit_logs,export,2024-01-24 23:14:01,42.0,12.0,True
USER_022,HR_Admin,recruitment_portal,export,2024-01-24 23:46:05,5.0,1.0,True
USER_025,HR_Admin,benefits_portal,read,2024-01-25 00:03:43,46.0,7.0,True
USER_085,DevOps_Engineer,jenkins_pipeline,read,2024-01-25 02:01:37,33.0,10.0,True
USER_058,Cloud_Admin,api_gateway,read,2024-01-25 02:10:32,37.0,27.0,True
USER_078,Security_Admin,vulnerability_scanner,read,2024-01-25 02:53:11,41.0,8.0,True
USER_009,DB_Admin,analytics_db,write,2024-01-25 04:15:16,52.0,8.0,True
USER_040,HR_Admin,performance_system,read,2024-01-25 04:44:56,28.0,8.0,True
USER_091,DevOps_Engineer,ansible_tower,Read,2024-01-25 05:03:14,94.0,22.0,True
USER_057,Cloud_Admin,aws_console,Write,2024-01-25 05:04:15,35.0,3.0,True
USER_001,DB_Admin,replication_service,delete,2024-01-25 05:12:12,66.0,4.0,True
USER_099,DevOps_Engineer,kubernetes_cluster,write,2024-01-25 07:35:00,45.0,14.0,True
USER_024,HR_Admin,recruitment_portal,write,2024-01-25 09:22:10,21.0,19.0,True
USER_073,Security_Admin,incident_response,read,2024-01-25 11:07:37,55.0,8.0,True
USER_006,DB_Admin,ANALYTICS_DB,read,2024-01-25 12:45:34,55.0,17.0,True
USER_004,DB_Admin,REPLICATION_SERVICE,write,2024-01-25 12:55:59,74.0,6.0,True
USER_041,Cloud_Admin,vm_management,delete,2024-01-25 14:09:20,32.0,26.0,True
USER_019,DB_Admin,data_warehouse,read,2024-01-25 15:14:27,66.0,10.0,True
USER_050,Cloud_Admin,aws_console,export,2024-01-25 15:38:04,33.0,10.0,True
USER_088,DevOps_Engineer,DOCKER_REGISTRY,delete,2024-01-25 16:21:13,36.0,9.0,True
USER_098,DevOps_Engineer,kubernetes_cluster,export,2024-01-25 16:40:35,35.0,22.0,True
USER_013,DB_Admin,analytics_db,read,2024-01-25 16:55:55,114.0,40.0,True
USER_100,DevOps_Engineer,kubernetes_cluster,read,2024-01-25 17:20:33,32.0,11.0,False
USER_069,Security_Admin,incident_response,write,2024-01-25 18:22:34,78.0,6.0,True
USER_007,DB_Admin,data_warehouse,read,2024-01-25 18:54:30,,21.0,True
USER_066,Security_Admin,incident_response,delete,2024-01-25 21:20:56,54.0,19.0,True
USER_017,DB_Admin,data_warehouse,write,2024-01-25 21:24:36,63.0,12.0,True
USER_059,Cloud_Admin,load_balancer,write,2024-01-25 21:28:21,64.0,7.0,True
USER_016,DB_Admin,query_tool,read,2024-01-25 21:45:16,67.0,11.0,True
USER_029,HR_Admin,payroll_system,read,2024-01-25 23:04:58,19.0,16.0,True
USER_086,DevOps_Engineer,kubernetes_cluster,read,2024-01-26 00:32:09,49.0,9.0,True
USER_095,DevOps_Engineer,monitoring_dashboard,Export,2024-01-26 01:18:45,66.0,35.0,True
USER_033, HR_Admin ,payroll_system,read,2024-01-26 03:19:54,6.0,7.0,True
USER_074,Security_Admin,threat_intelligence,write,2024-01-26 03:51:29,38.0,21.0,True
USER_029,HR_Admin,RECRUITMENT_PORTAL,write,2024-01-26 05:45:09,37.0,20.0,True
USER_034,HR_Admin,hr_portal,read,2024-01-26 05:50:32,18.0,18.0,True
USER_046,Cloud_Admin,load_balancer,write,2024-01-26 06:54:35,55.0,13.0,True
USER_040,HR_Admin,benefits_portal,read,2024-01-26 07:14:21,51.0,20.0,True
USER_026,HR_Admin,PAYROLL_SYSTEM,read,2024-01-26 07:48:01,28.0,17.0,True
USER_039,HR_Admin,hr_portal,read,2024-01-26 08:33:32,52.0,2.0,True
USER_067,Security_Admin,vulnerability_scanner,read,2024-01-26 09:05:00,75.0,9.0,True
USER_032,HR_Admin,employee_records,read,2024-01-26 09:23:07,45.0,14.0,True
USER_026,HR_Admin,hr_portal,write,2024-01-26 10:19:49,50.0,10.0,True
USER_019,DB_Admin,data_warehouse,read,2024-01-26 11:02:33,50.0,4.0,True
USER_004,DB_Admin,replication_service,export,2024-01-26 11:16:02,61.0,3.0,True
USER_038,HR_Admin,performance_system,read,2024-01-26 11:26:09,25.0,5.0,True
USER_038,HR_Admin,performance_system,read,2024-01-26 11:26:09,25.0,5.0,True
USER_025,HR_Admin,employee_records,delete,2024-01-26 11:28:25,57.0,1.0,True
USER_060,Cloud_Admin,vm_management,write,2024-01-26 11:55:07,73.0,13.0,True
USER_041,Cloud_Admin,load_balancer,write,2024-01-26 12:15:39,20.0,14.0,True
USER_021,HR_Admin,recruitment_portal,read,2024-01-26 12:24:32,12.0,6.0,True
USER_057,Cloud_Admin,storage_buckets,read,2024-01-26 12:47:46,53.0,7.0,True
USER_027,HR_Admin,performance_system,export,2024-01-26 13:02:13,14.0,26.0,True
USER_044,Cloud_Admin,load_balancer,read,2024-01-26 15:04:10,16.0,10.0,True
USER_024,HR_Admin,performance_system,read,2024-01-26 15:54:10,22.0,5.0,True
USER_041,Cloud_Admin,api_gateway,read,2024-01-26 16:19:35,27.0,19.0,True
USER_030,HR_Admin,employee_records,Read,2024-01-26 16:44:03,13.0,21.0,True
USER_032,HR_Admin,recruitment_portal,read,2024-01-26 17:03:58,22.0,10.0,True
USER_049,Cloud_Admin,load_balancer,export,2024-01-26 18:28:48,78.0,12.0,True
USER_090,DevOps_Engineer,DOCKER_REGISTRY,read,2024-01-26 18:33:46,47.0,6.0,True
USER_021,HR_Admin,hr_portal,write,2024-01-26 18:51:41,17.0,,True
USER_028,HR_Admin,recruitment_portal,write,2024-01-26 19:04:12,42.0,33.0,True
USER_036,HR_Admin,employee_records,write,2024-01-26 19:11:35,22.0,16.0,True
USER_038,HR_Admin,HR_PORTAL,read,2024-01-26 21:03:06,57.0,9.0,True
USER_036,HR_Admin,performance_system,read,2024-01-26 21:19:57,32.0,5.0,True
USER_021,HR_Admin,RECRUITMENT_PORTAL,read,2024-01-26 21:42:37,18.0,8.0,True
USER_080,Security_Admin,vulnerability_scanner,read,2024-01-26 23:27:03,65.0,5.0,True
USER_091,DevOps_Engineer,jenkins_pipeline,write,2024-01-27 00:12:34,131.0,39.0,True
USER_091,DevOps_Engineer,docker_registry,write,2024-01-27 00:20:34,73.0,32.0,True
USER_063,Security_Admin,audit_logs,read,2024-01-27 00:42:48,62.0,14.0,True
USER_061,Security_Admin,vulnerability_scanner,read,2024-01-27 01:11:11,76.0,13.0,True
USER_088,DevOps_Engineer,MONITORING_DASHBOARD,read,2024-01-27 01:31:34,29.0,10.0,True
USER_088,DevOps_Engineer,monitoring_dashboard,read,2024-01-27 01:31:34,29.0,10.0,True
USER_075,Security_Admin,VULNERABILITY_SCANNER,export,2024-01-27 01:49:06,45.0,16.0,True
USER_095,DevOps_Engineer,MONITORING_DASHBOARD,write,2024-01-27 01:52:12,117.0,20.0,True
USER_080,Security_Admin,threat_intelligence,export,2024-01-27 01:53:20,70.0,22.0,True
USER_088,DevOps_Engineer,monitoring_dashboard,write,2024-01-27 02:11:54,52.0,11.0,True
USER_084,DevOps_Engineer,docker_registry,Write,2024-01-27 02:54:42,51.0,14.0,True
USER_091,DevOps_Engineer,terraform_console,delete,2024-01-27 02:58:00,90.0,21.0,True
USER_027,HR_Admin,hr_portal,export,2024-01-27 03:04:22,90.0,18.0,True
USER_047,Cloud_Admin,storage_buckets,Export,2024-01-27 03:18:05,80.0,29.0,True
USER_088,DevOps_Engineer,ansible_tower,export,2024-01-27 03:39:10,28.0,16.0,True
USER_072,Security_Admin,siem_console,export,2024-01-27 03:39:59,59.0,9.0,True
USER_068,Security_Admin,audit_logs,read,2024-01-27 03:55:58,15.0,39.0,True
USER_098, DevOps_Engineer ,jenkins_pipeline,write,2024-01-27 04:19:49,41.0,14.0,True
USER_008,DB_Admin,data_warehouse,export,2024-01-27 04:24:06,152.0,45.0,True
USER_072,Security_Admin,audit_logs,read,2024-01-27 04:55:47,46.0,10.0,True
USER_061, Security_Admin ,siem_console,read,2024-01-27 05:22:01,50.0,11.0,True
USER_065,Security_Admin,SIEM_CONSOLE,write,2024-01-27 05:27:56,65.0,11.0,True
USER_076,Security_Admin,INCIDENT_RESPONSE,read,2024-01-27 05:35:32,59.0,14.0,True
USER_081,DevOps_Engineer,terraform_console,read,2024-01-27 05:41:47,29.0,20.0,True
USER_079,Security_Admin,siem_console,read,2024-01-27 06:03:19,61.0,9.0,True
USER_094,DevOps_Engineer,kubernetes_cluster,delete,2024-01-27 06:11:34,56.0,23.0,True
USER_092,DevOps_Engineer,terraform_console,delete,2024-01-27 06:33:27,43.0,16.0,True
USER_047,Cloud_Admin,vm_management,read,2024-01-27 06:49:47,121.0,35.0,True
USER_090,DevOps_Engineer,ansible_tower,Delete,2024-01-27 07:01:28,63.0,28.0,True
USER_096,DevOps_Engineer,DOCKER_REGISTRY,delete,2024-01-27 07:35:50,65.0,32.0,True
USER_042,Cloud_Admin,load_balancer,write,2024-01-27 07:44:57,54.0,50.0,True
USER_060,Cloud_Admin,storage_buckets,write,2024-01-27 08:41:27,82.0,12.0,True
USER_068,Security_Admin,audit_logs,read,2024-01-27 09:10:13,86.0,29.0,False
USER_076,Security_Admin,audit_logs,read,2024-01-27 09:13:20,77.0,5.0,True
USER_055,Cloud_Admin,aws_console,read,2024-01-27 09:31:40,47.0,14.0,True
USER_008,DB_Admin,replication_service,export,2024-01-27 10:20:54,91.0,22.0,True
USER_062,Security_Admin,SIEM_CONSOLE,read,2024-01-27 11:24:28,71.0,7.0,True
USER_087,DevOps_Engineer,monitoring_dashboard,write,2024-01-27 12:48:52,55.0,13.0,True
USER_005,DB_Admin,analytics_db,read,2024-01-27 13:16:38,87.0,18.0,True
USER_009,DB_Admin,prod_database,read,2024-01-27 13:26:59,48.0,8.0,True
USER_090,DevOps_Engineer,jenkins_pipeline,delete,2024-01-27 13:34:34,123.0,6.0,True
USER_044,Cloud_Admin,api_gateway,write,2024-01-27 13:48:56,34.0,8.0,True
USER_020,DB_Admin,analytics_db,Export,2024-01-27 14:34:42,166.0,33.0,True
USER_092,DevOps_Engineer,JENKINS_PIPELINE,read,2024-01-27 14:38:39,27.0,18.0,False
USER_020,DB_Admin,prod_database,write,2024-01-27 14:43:40,101.0,34.0,True
USER_083,DevOps_Engineer,terraform_console,write,2024-01-27 14:52:57,40.0,11.0,True
USER_099,DevOps_Engineer,terraform_console,read,2024-01-27 15:04:30,40.0,27.0,True
USER_065,Security_Admin,incident_response,write,2024-01-27 15:31:53,68.0,12.0,True
USER_042,Cloud_Admin,api_gateway,read,2024-01-27 15:36:32,89.0,28.0,True
USER_048,Cloud_Admin,azure_portal,read,2024-01-27 17:15:56,81.0,5.0,True
USER_074,Security_Admin,threat_intelligence,write,2024-01-27 17:49:06,61.0,11.0,True
USER_050,Cloud_Admin,aws_console,read,2024-01-27 19:05:55,42.0,11.0,True
USER_069,Security_Admin,vulnerability_scanner,delete,2024-01-27 19:38:04,54.0,7.0,True
USER_071,Security_Admin,incident_response,read,2024-01-27 21:10:18,45.0,11.0,True
USER_005,DB_Admin,data_warehouse,write,2024-01-27 22:01:05,61.0,19.0,True
USER_084,DevOps_Engineer,kubernetes_cluster,write,2024-01-27 22:03:17,46.0,17.0,True
USER_071,Security_Admin,threat_intelligence,export,2024-01-27 22:14:59,60.0,16.0,True
USER_068,Security_Admin,firewall_portal,export,2024-01-27 22:42:07,111.0,36.0,True
USER_096,DevOps_Engineer,MONITORING_DASHBOARD,read,2024-01-27 22:50:43,25.0,15.0,True
USER_095,DevOps_Engineer,docker_registry,write,2024-01-27 22:52:42,57.0,30.0,True
USER_064,Security_Admin,threat_intelligence,read,2024-01-27 22:56:53,40.0,12.0,True
USER_071,Security_Admin,FIREWALL_PORTAL,export,2024-01-27 23:25:41,62.0,16.0,True
USER_083,DevOps_Engineer,docker_registry,write,2024-01-27 23:34:25,35.0,10.0,True
USER_068,Security_Admin,vulnerability_scanner,write,2024-01-28 00:28:43,84.0,34.0,True
USER_002,DB_Admin,analytics_db,read,2024-01-28 01:11:47,115.0,33.0,True
USER_019,DB_Admin,analytics_db,write,2024-01-28 01:33:21,65.0,14.0,True
USER_065,Security_Admin,audit_logs,export,2024-01-28 02:03:02,73.0,4.0,True
USER_006,DB_Admin,prod_database,write,2024-01-28 02:16:00,59.0,9.0,True
USER_091,DevOps_Engineer,docker_registry,delete,2024-01-28 02:25:00,34.0,14.0,True
USER_045,Cloud_Admin,storage_buckets,Write,2024-01-28 02:42:45,58.0,29.0,True
USER_091,DevOps_Engineer,kubernetes_cluster,write,2024-01-28 03:01:08,32.0,13.0,True
USER_084,DevOps_Engineer,docker_registry,read,2024-01-28 03:09:15,40.0,15.0,False
USER_011,DB_Admin,prod_database,export,2024-01-28 06:09:31,48.0,16.0,True
USER_079,Security_Admin,siem_console,write,2024-01-28 07:17:37,63.0,10.0,True
USER_012,DB_Admin,data_warehouse,read,2024-01-28 08:25:06,75.0,15.0,True
USER_046,Cloud_Admin,api_gateway,write,2024-01-28 08:39:54,67.0,10.0,True
USER_095,DevOps_Engineer,jenkins_pipeline,delete,2024-01-28 10:41:08,55.0,25.0,True
USER_060,Cloud_Admin,vm_management,export,2024-01-28 10:49:03,37.0,11.0,True
USER_001,DB_Admin,analytics_db,read,2024-01-28 11:09:42,86.0,10.0,True
USER_087,DevOps_Engineer,ansible_tower,read,2024-01-28 11:47:08,33.0,11.0,True
USER_052,Cloud_Admin,aws_console,write,2024-01-28 12:26:40,52.0,10.0,True
USER_042,Cloud_Admin,azure_portal,read,2024-01-28 12:46:34,83.0,25.0,True
USER_018,DB_Admin,QUERY_TOOL,read,2024-01-28 13:03:24,87.0,13.0,True
USER_073,Security_Admin,VULNERABILITY_SCANNER,export,2024-01-28 13:47:49,43.0,17.0,True
USER_010,DB_Admin,prod_database,write,2024-01-28 15:23:22,130.0,34.0,True
USER_007,DB_Admin,replication_service,read,2024-01-28 16:04:36,46.0,14.0,True
USER_043,Cloud_Admin,load_balancer,delete,2024-01-28 16:43:23,52.0,14.0,True
USER_086,DevOps_Engineer,kubernetes_cluster,read,2024-01-28 17:19:11,33.0,9.0,True
USER_015,DB_Admin,replication_service,read,2024-01-28 19:28:48,77.0,5.0,False
USER_077,Security_Admin,FIREWALL_PORTAL,write,2024-01-28 20:41:10,65.0,8.0,True
USER_082,DevOps_Engineer,kubernetes_cluster,write,2024-01-28 20:45:11,26.0,14.0,True
USER_011,DB_Admin,backup_db,read,2024-01-28 21:41:14,64.0,9.0,True
USER_062,Security_Admin,vulnerability_scanner,read,2024-01-28 22:16:10,37.0,25.0,True
USER_051,Cloud_Admin,vm_management,read,2024-01-28 22:47:54,27.0,10.0,True
USER_089,DevOps_Engineer,ansible_tower,Delete,2024-01-28 23:05:43,,14.0,True
USER_070,Security_Admin,vulnerability_scanner,read,2024-01-28 23:40:51,57.0,5.0,True
USER_090,DevOps_Engineer,terraform_console,delete,2024-01-28 23:45:30,55.0,50.0,True
USER_073,Security_Admin,vulnerability_scanner,read,2024-01-28 23:46:00,81.0,14.0,True
USER_049,Cloud_Admin,api_gateway,Read,2024-01-28 23:53:41,57.0,12.0,False
USER_033,HR_Admin,benefits_portal,read,2024-01-29 00:38:27,41.0,18.0,True
USER_090,DevOps_Engineer,jenkins_pipeline,delete,2024-01-29 01:18:23,42.0,50.0,True
USER_011,DB_Admin,prod_database,read,2024-01-29 02:34:54,44.0,5.0,True
USER_097,DevOps_Engineer,docker_registry,write,2024-01-29 02:40:05,21.0,16.0,True
USER_013,DB_Admin,REPLICATION_SERVICE,read,2024-01-29 02:50:06,125.0,20.0,True
USER_051,Cloud_Admin,aws_console,delete,2024-01-29 03:22:58,40.0,11.0,True
USER_013,DB_Admin,query_tool,export,2024-01-29 04:02:14,91.0,13.0,True
USER_046,Cloud_Admin,azure_portal,write,2024-01-29 04:37:48,57.0,21.0,True
USER_010,DB_Admin,replication_service,read,2024-01-29 05:10:22,123.0,25.0,True
USER_085,DevOps_Engineer,monitoring_dashboard,Delete,2024-01-29 05:52:05,59.0,7.0,True
USER_017,DB_Admin,backup_db,read,2024-01-29 06:49:43,35.0,10.0,True
USER_050, Cloud_Admin ,load_balancer,read,2024-01-29 10:49:01,41.0,3.0,True
USER_058, Cloud_Admin ,aws_console,export,2024-01-29 11:29:04,49.0,17.0,True
USER_044,Cloud_Admin,VM_MANAGEMENT,read,2024-01-29 11:34:21,32.0,8.0,True
USER_021,HR_Admin,payroll_system,read,2024-01-29 11:46:42,36.0,10.0,True
USER_003,DB_Admin,analytics_db,read,2024-01-29 12:23:38,70.0,9.0,True
USER_013,DB_Admin,DATA_WAREHOUSE,export,2024-01-29 13:09:31,62.0,27.0,True
USER_069,Security_Admin,vulnerability_scanner,export,2024-01-29 13:41:39,,22.0,True
USER_093,DevOps_Engineer,MONITORING_DASHBOARD,export,2024-01-29 13:48:49,36.0,20.0,True
USER_072,Security_Admin,audit_logs,read,2024-01-29 16:03:56,58.0,14.0,True
USER_022,HR_Admin,benefits_portal,read,2024-01-29 16:15:22,41.0,22.0,True
USER_099,DevOps_Engineer,jenkins_pipeline,write,2024-01-29 16:44:12,33.0,11.0,True
USER_077,Security_Admin,threat_intelligence,read,2024-01-29 17:41:49,59.0,7.0,True
USER_054,Cloud_Admin,api_gateway,read,2024-01-29 18:08:34,32.0,13.0,True
USER_026,HR_Admin,employee_records,read,2024-01-29 18:13:55,39.0,7.0,True
USER_032,HR_Admin,hr_portal,write,2024-01-29 18:37:08,22.0,15.0,True
USER_084,DevOps_Engineer,monitoring_dashboard,read,2024-01-29 18:56:49,52.0,11.0,True
USER_053,Cloud_Admin,load_balancer,write,2024-01-29 19:06:31,60.0,9.0,True
USER_092,DevOps_Engineer,kubernetes_cluster,Export,2024-01-29 19:19:02,39.0,9.0,True
USER_035,HR_Admin,employee_records,write,2024-01-29 21:41:59,34.0,4.0,True
USER_029,HR_Admin,employee_records,read,2024-01-29 21:57:29,51.0,13.0,True
USER_025,HR_Admin,payroll_system,read,2024-01-29 22:13:35,37.0,8.0,False
USER_035,HR_Admin,employee_records,read,2024-01-29 23:22:50,60.0,7.0,True
USER_086,DevOps_Engineer,jenkins_pipeline,delete,2024-01-29 23:46:02,16.0,10.0,True
USER_031,HR_Admin,payroll_system,read,2024-01-30 00:09:33,25.0,13.0,True
USER_059,Cloud_Admin,load_balancer,write,2024-01-30 00:25:20,78.0,11.0,True
USER_010,DB_Admin,replication_service,export,2024-01-30 00:28:02,76.0,43.0,True
USER_049,Cloud_Admin,storage_buckets,read,2024-01-30 02:14:39,59.0,14.0,True
USER_047,Cloud_Admin,vm_management,delete,2024-01-30 02:34:27,67.0,15.0,True
USER_060, Cloud_Admin ,load_balancer,read,2024-01-30 03:24:01,27.0,2.0,True
USER_015,DB_Admin,backup_db,read,2024-01-30 03:32:41,56.0,8.0,True
USER_029,HR_Admin,benefits_portal,read,2024-01-30 03:48:04,24.0,11.0,True
USER_011,DB_Admin,prod_database,read,2024-01-30 07:12:49,73.0,18.0,True
USER_040,HR_Admin,benefits_portal,read,2024-01-30 10:16:27,44.0,13.0,True
USER_027,HR_Admin,payroll_system,export,2024-01-30 10:35:08,33.0,50.0,True
USER_025,HR_Admin,performance_system,read,2024-01-30 10:43:37,44.0,16.0,True
USER_056,Cloud_Admin,api_gateway,write,2024-01-30 11:23:52,41.0,21.0,True
USER_081,DevOps_Engineer,jenkins_pipeline,write,2024-01-30 12:16:56,47.0,12.0,True
USER_022,HR_Admin,hr_portal,read,2024-01-30 12:37:52,60.0,1.0,True
USER_061,Security_Admin,incident_response,read,2024-01-30 14:19:42,59.0,2.0,True
USER_075,Security_Admin,FIREWALL_PORTAL,read,2024-01-30 16:04:42,51.0,13.0,True
USER_036,HR_Admin,payroll_system,Read,2024-01-30 16:19:04,29.0,11.0,True
USER_095,DevOps_Engineer,monitoring_dashboard,delete,2024-01-30 16:24:06,77.0,18.0,True
USER_077,Security_Admin,vulnerability_scanner,export,2024-01-30 16:24:46,53.0,1.0,True
USER_019,DB_Admin,query_tool,write,2024-01-30 16:43:58,40.0,21.0,True
USER_041,Cloud_Admin,aws_console,read,2024-01-30 17:57:58,33.0,12.0,True
USER_040,HR_Admin,payroll_system,read,2024-01-30 20:16:48,25.0,8.0,True
USER_011,DB_Admin,backup_db,read,2024-01-30 20:46:17,62.0,14.0,True
USER_072,Security_Admin,threat_intelligence,read,2024-01-30 22:01:16,54.0,7.0,True
USER_005,DB_Admin,backup_db,write,2024-01-30 22:08:51,60.0,10.0,True
USER_088,DevOps_Engineer,jenkins_pipeline,write,2024-01-30 23:29:49,44.0,17.0,True
USER_006,DB_Admin,replication_service,read,2024-01-31 00:18:19,71.0,22.0,True
USER_064,Security_Admin,incident_response,read,2024-01-31 00:33:22,62.0,,True
USER_008,DB_Admin,data_warehouse,export,2024-01-31 01:50:52,118.0,26.0,True
USER_028,HR_Admin,recruitment_portal,read,2024-01-31 01:56:58,89.0,17.0,True
USER_091,DevOps_Engineer,terraform_console,read,2024-01-31 02:15:27,69.0,27.0,True
