user_id,role,resource_type,action,timestamp,session_duration,access_volume,success_flag,assigned_resource_count,actively_used_resource_count
USER_020,DB_Admin,query_tool,write,2024-04-30 17:04:15,64.0,19.0,False,9,2
USER_076,Security_Admin,VULNERABILITY_SCANNER,read,2024-04-30 19:24:51,52.0,,True,6,4
USER_059,Cloud_Admin,cdn_manager,read,2024-04-30 19:41:50,68.0,34.0,True,10,6
USER_075,Security_Admin,encryption_manager,read,2024-04-30 20:18:54,20.0,25.0,True,11,7
USER_072,Security_Admin,security_dashboard,write,2024-04-30 20:19:24,59.0,8.0,True,11,8
USER_074,Security_Admin,firewall_portal,write,2024-04-30 21:27:08,44.0,27.0,True,8,2
USER_066,Security_Admin,vulnerability_scanner,read,2024-04-30 21:32:09,48.0,22.0,True,6,3
USER_052,Cloud_Admin,iam_console,read,2024-04-30 21:43:06,46.0,14.0,True,12,7
USER_094,DevOps_Engineer,kubernetes_cluster,read,2024-04-30 22:26:35,18.0,29.0,True,6,5
USER_091,DevOps_Engineer,monitoring_dashboard,write,2024-04-30 22:47:20,42.0,27.0,True,9,3
USER_044,Cloud_Admin,gcp_console,Write,2024-05-01 00:18:09,38.0,20.0,True,9,7
USER_055,Cloud_Admin,azure_portal,write,2024-05-01 00:24:29,42.0,17.0,True,7,5
USER_010,DB_Admin,staging_db,Read,2024-05-01 01:23:15,74.0,,True,9,7
USER_078,Security_Admin,encryption_manager,read,2024-05-01 02:49:35,42.0,13.0,True,6,5
USER_060,Cloud_Admin,iam_console,read,2024-05-01 02:55:26,72.0,29.0,True,11,9
USER_044,Cloud_Admin,cdn_manager,delete,2024-05-01 04:24:01,48.0,30.0,True,9,7
USER_090,DevOps_Engineer,monitoring_dashboard,write,2024-05-01 06:13:04,37.0,25.0,True,7,5
USER_056,Cloud_Admin,cost_explorer,write,2024-05-01 06:24:41,28.0,18.0,True,11,8
USER_053,Cloud_Admin,AWS_CONSOLE,read,2024-05-01 08:37:22,50.0,18.0,True,12,11
USER_081,DevOps_Engineer,kubernetes_cluster,read,2024-05-01 09:54:33,72.0,38.0,True,9,5
USER_025,HR_Admin,employee_records,read,2024-05-01 11:06:22,23.0,15.0,True,8,5
USER_009,DB_Admin,backup_db,read,2024-05-01 11:22:50,94.0,16.0,True,12,11
USER_058,Cloud_Admin,gcp_console,Write,2024-05-01 12:43:48,48.0,,True,11,4
USER_065,Security_Admin,firewall_portal,write,2024-05-01 12:45:45,61.0,21.0,True,11,2
USER_022,HR_Admin,onboarding_system,read,2024-05-01 13:08:16,30.0,8.0,True,10,8
USER_005,DB_Admin,archive_db,write,2024-05-01 13:21:41,68.0,15.0,False,10,3
USER_070,Security_Admin,compliance_portal,read,2024-05-01 13:23:25,71.0,14.0,True,5,3
USER_085,DevOps_Engineer,artifact_registry,write,2024-05-01 13:48:09,39.0,17.0,True,8,5
USER_092,DevOps_Engineer,grafana,read,2024-05-01 13:59:59,34.0,17.0,True,12,6
USER_041,Cloud_Admin,load_balancer,read,2024-05-01 14:32:03,,19.0,True,6,5
USER_014,DB_Admin,replication_service,read,2024-05-01 14:37:21,77.0,8.0,True,7,5
USER_011,DB_Admin,data_warehouse,write,2024-05-01 14:40:32,92.0,23.0,True,7,5
USER_006,DB_Admin,DATA_LAKE,read,2024-05-01 15:03:31,73.0,15.0,True,11,8
USER_006,DB_Admin,data_lake,read,2024-05-01 15:03:31,73.0,15.0,True,11,8
USER_026,HR_Admin,EMPLOYEE_SURVEYS,write,2024-05-01 16:13:02,21.0,11.0,True,10,3
USER_024,HR_Admin,payroll_system,write,2024-05-01 16:16:18,53.0,4.0,True,5,4
USER_071,Security_Admin,ids_ips_console,read,2024-05-01 22:19:21,48.0,20.0,True,11,8
USER_069, Security_Admin ,siem_console,read,2024-05-01 23:31:33,42.0,28.0,True,8,6
USER_084,DevOps_Engineer,monitoring_dashboard,write,2024-05-01 23:47:24,46.0,22.0,True,12,9
USER_098,DevOps_Engineer,ci_cd_console,Write,2024-05-02 00:27:08,41.0,32.0,True,7,5
USER_049,Cloud_Admin,load_balancer,read,2024-05-02 00:52:41,29.0,14.0,True,5,2
USER_042,Cloud_Admin,load_balancer,write,2024-05-02 01:24:08,52.0,26.0,True,8,6
USER_063,Security_Admin,dlp_system,read,2024-05-02 02:20:03,47.0,24.0,True,6,4
USER_063,Security_Admin,siem_console,read,2024-05-02 02:45:23,65.0,22.0,True,6,4
USER_003,DB_Admin,replication_service,write,2024-05-02 03:33:48,68.0,6.0,True,5,2
USER_038,HR_Admin,recruitment_portal,read,2024-05-02 04:21:13,30.0,21.0,True,6,3
USER_007,DB_Admin,etl_pipeline,read,2024-05-02 07:30:32,80.0,22.0,False,5,4
USER_082,DevOps_Engineer,prometheus,write,2024-05-02 09:06:19,33.0,26.0,True,11,3
USER_013, DB_Admin ,schema_registry,Read,2024-05-02 09:26:48,92.0,23.0,True,9,6
USER_079,Security_Admin,encryption_manager,read,2024-05-02 09:34:44,88.0,46.0,True,9,5
USER_064,Security_Admin,compliance_portal,write,2024-05-02 09:44:12,61.0,6.0,True,7,5
USER_055,Cloud_Admin,azure_portal,Read,2024-05-02 10:09:08,42.0,29.0,True,7,5
USER_023,HR_Admin,onboarding_system,read,2024-05-02 10:26:44,40.0,14.0,True,10,8
USER_063,Security_Admin,security_dashboard,write,2024-05-02 10:39:37,89.0,20.0,True,6,4
USER_018,DB_Admin,data_warehouse,write,2024-05-02 10:53:44,,15.0,True,11,6
USER_069,Security_Admin,firewall_portal,read,2024-05-02 11:05:15,70.0,22.0,True,8,6
USER_006, DB_Admin ,data_lake,read,2024-05-02 12:07:00,60.0,9.0,True,11,8
USER_035, HR_Admin ,onboarding_system,read,2024-05-02 13:22:50,30.0,9.0,True,12,10
USER_048,Cloud_Admin,cost_explorer,delete,2024-05-02 13:57:18,51.0,24.0,True,10,2
USER_002,DB_Admin,replication_service,write,2024-05-02 14:43:25,81.0,13.0,True,11,9
USER_002,DB_Admin,data_warehouse,Read,2024-05-02 15:16:10,79.0,4.0,True,11,9
USER_010,DB_Admin,schema_registry,write,2024-05-02 15:33:00,68.0,15.0,True,9,7
USER_070,Security_Admin,dlp_system,read,2024-05-02 16:22:07,63.0,25.0,True,5,3
USER_030,HR_Admin,hr_portal,read,2024-05-02 16:27:31,71.0,5.0,True,11,7
USER_003,DB_Admin,analytics_db,write,2024-05-02 17:01:45,52.0,17.0,True,5,2
USER_012,DB_Admin,archive_db,read,2024-05-02 17:15:09,77.0,5.0,True,6,4
USER_032,HR_Admin,time_tracking,export,2024-05-02 17:25:40,33.0,1.0,True,6,4
USER_033,HR_Admin,hr_portal,read,2024-05-02 18:08:52,32.0,13.0,True,8,6
USER_073,Security_Admin,ids_ips_console,write,2024-05-02 19:51:31,26.0,17.0,True,12,8
USER_040,HR_Admin,time_tracking,write,2024-05-02 21:23:51,33.0,12.0,True,7,4
USER_051,Cloud_Admin,cdn_manager,read,2024-05-02 23:39:15,59.0,15.0,True,9,7
USER_033,HR_Admin,employee_records,write,2024-05-02 23:40:32,36.0,13.0,True,8,6
USER_085,DevOps_Engineer,grafana,write,2024-05-03 00:02:26,34.0,23.0,True,8,5
USER_018,DB_Admin,data_warehouse,read,2024-05-03 00:47:16,52.0,17.0,True,11,6
USER_048,Cloud_Admin,IAM_CONSOLE,Write,2024-05-03 01:24:55,20.0,20.0,True,10,2
USER_080,Security_Admin,dlp_system,read,2024-05-03 02:10:33,56.0,15.0,True,5,3
USER_024,HR_Admin,PAYROLL_SYSTEM,Write,2024-05-03 02:23:56,52.0,10.0,True,5,4
USER_089,DevOps_Engineer,deployment_manager,write,2024-05-03 04:49:47,37.0,33.0,True,6,4
USER_041,Cloud_Admin,load_balancer,write,2024-05-03 06:01:59,45.0,20.0,True,6,5
USER_034,HR_Admin,payroll_system,Delete,2024-05-03 06:07:22,18.0,11.0,True,6,2
USER_035, HR_Admin ,benefits_portal,export,2024-05-03 06:20:54,30.0,10.0,True,12,10
USER_052,Cloud_Admin,LOAD_BALANCER,write,2024-05-03 06:37:52,43.0,21.0,False,12,7
USER_046,Cloud_Admin,vm_management,read,2024-05-03 08:28:47,52.0,18.0,True,5,4
USER_075,Security_Admin,encryption_manager,write,2024-05-03 08:35:38,92.0,24.0,True,11,7
USER_060,Cloud_Admin,storage_buckets,read,2024-05-03 09:04:27,62.0,13.0,True,11,9
USER_027,HR_Admin,employee_surveys,read,2024-05-03 09:11:30,53.0,10.0,True,9,6
USER_019,DB_Admin,query_tool,Read,2024-05-03 09:22:52,29.0,20.0,True,12,8
USER_042,Cloud_Admin,cost_explorer,read,2024-05-03 09:35:31,59.0,18.0,True,8,6
USER_037,HR_Admin,performance_system,write,2024-05-03 09:52:57,34.0,2.0,True,8,6
USER_010,DB_Admin,query_tool,write,2024-05-03 10:12:15,78.0,21.0,True,9,7
USER_036,HR_Admin,exit_management,write,2024-05-03 10:15:10,21.0,8.0,True,9,7
USER_049,Cloud_Admin,cdn_manager,read,2024-05-03 10:40:36,52.0,19.0,True,5,2
USER_029,HR_Admin,performance_system,delete,2024-05-03 11:20:50,30.0,11.0,True,8,6
USER_034,HR_Admin,PAYROLL_SYSTEM,Read,2024-05-03 11:28:59,35.0,10.0,True,6,2
USER_003,DB_Admin,analytics_db,write,2024-05-03 11:42:07,72.0,12.0,False,5,2
USER_090,DevOps_Engineer,grafana,delete,2024-05-03 12:05:45,60.0,32.0,True,7,5
USER_036,HR_Admin,compensation_db,write,2024-05-03 12:30:05,30.0,1.0,True,9,7
USER_029,HR_Admin,ONBOARDING_SYSTEM,write,2024-05-03 12:39:37,30.0,3.0,True,8,6
USER_015,DB_Admin,data_lake,read,2024-05-03 13:22:56,69.0,17.0,True,7,2
USER_028,HR_Admin,employee_surveys,read,2024-05-03 13:24:06,43.0,6.0,False,10,6
USER_077,Security_Admin,compliance_portal,read,2024-05-03 13:42:25,49.0,16.0,True,6,4
USER_022,HR_Admin,employee_records,read,2024-05-03 13:44:53,19.0,7.0,True,10,8
USER_028,HR_Admin,exit_management,delete,2024-05-03 13:58:52,36.0,5.0,False,10,6
USER_022,HR_Admin,employee_records,Read,2024-05-03 14:21:45,46.0,7.0,True,10,8
USER_066,Security_Admin,vulnerability_scanner,write,2024-05-03 14:38:16,52.0,4.0,True,6,3
USER_099,DevOps_Engineer,jenkins_pipeline,read,2024-05-03 14:49:45,31.0,30.0,True,5,4
USER_018,DB_Admin,data_lake,write,2024-05-03 14:53:49,68.0,32.0,True,11,6
USER_096,DevOps_Engineer,grafana,write,2024-05-03 14:54:11,61.0,21.0,True,5,3
USER_026,HR_Admin,performance_system,read,2024-05-03 15:05:18,28.0,15.0,True,10,3
USER_014,DB_Admin,staging_db,write,2024-05-03 15:53:40,51.0,15.0,True,7,5
USER_021, HR_Admin ,performance_system,read,2024-05-03 16:26:33,21.0,10.0,True,11,3
USER_031,HR_Admin,employee_records,write,2024-05-03 16:34:34,51.0,7.0,True,12,10
USER_031,HR_Admin,hr_portal,Read,2024-05-03 16:35:25,20.0,12.0,True,12,10
USER_046,Cloud_Admin,aws_console,Write,2024-05-03 17:36:56,78.0,24.0,False,5,4
USER_076,Security_Admin,vulnerability_scanner,read,2024-05-03 17:39:08,53.0,28.0,True,6,4
USER_040,HR_Admin,exit_management,write,2024-05-03 17:57:51,61.0,13.0,True,7,4
USER_054,Cloud_Admin,iam_console,read,2024-05-03 17:58:57,58.0,18.0,True,5,4
USER_016,DB_Admin,analytics_db,read,2024-05-03 18:35:02,65.0,18.0,True,5,3
USER_045,Cloud_Admin,azure_portal,write,2024-05-03 19:33:01,67.0,18.0,True,9,8
USER_075,Security_Admin,threat_intelligence,read,2024-05-03 20:31:51,60.0,27.0,True,11,7
USER_060,Cloud_Admin,gcp_console,read,2024-05-03 21:31:38,39.0,20.0,True,11,9
USER_072,Security_Admin,audit_logs,write,2024-05-03 21:36:34,39.0,16.0,True,11,8
USER_087,DevOps_Engineer,monitoring_dashboard,delete,2024-05-03 22:58:54,53.0,22.0,True,7,6
USER_096,DevOps_Engineer,grafana,delete,2024-05-03 23:22:21,31.0,27.0,False,5,3
USER_002,DB_Admin,archive_db,write,2024-05-03 23:53:09,59.0,3.0,True,11,9
USER_089,DevOps_Engineer,deployment_manager,Export,2024-05-04 00:02:59,26.0,33.0,True,6,4
USER_078,Security_Admin,firewall_portal,read,2024-05-04 00:49:17,77.0,11.0,True,6,5
USER_096,DevOps_Engineer,jenkins_pipeline,Read,2024-05-04 02:02:23,36.0,27.0,True,5,3
USER_014,DB_Admin,replication_service,write,2024-05-04 02:39:57,67.0,15.0,True,7,5
USER_084,DevOps_Engineer,ci_cd_console,read,2024-05-04 02:41:58,49.0,28.0,True,12,9
USER_062,Security_Admin,compliance_portal,write,2024-05-04 03:52:44,65.0,19.0,True,8,6
USER_045,Cloud_Admin,vm_management,read,2024-05-04 05:41:32,51.0,18.0,True,9,8
USER_043,Cloud_Admin,cdn_manager,write,2024-05-04 07:15:53,66.0,20.0,True,6,4
USER_061,Security_Admin,access_review,write,2024-05-04 07:37:51,90.0,13.0,True,9,8
USER_074,Security_Admin,firewall_portal,write,2024-05-04 09:14:51,61.0,22.0,True,8,2
USER_015,DB_Admin,QUERY_TOOL,delete,2024-05-04 09:21:20,63.0,13.0,True,7,2
USER_015,DB_Admin,query_tool,delete,2024-05-04 09:21:20,63.0,13.0,True,7,2
USER_079,Security_Admin,encryption_manager,read,2024-05-04 10:14:33,22.0,31.0,True,9,5
USER_007,DB_Admin,etl_pipeline,read,2024-05-04 11:07:49,58.0,12.0,True,5,4
USER_093,DevOps_Engineer,kubernetes_cluster,Write,2024-05-04 11:45:14,39.0,22.0,True,10,7
USER_083,DevOps_Engineer,prometheus,read,2024-05-04 12:38:34,41.0,26.0,True,9,7
USER_076,Security_Admin,dlp_system,read,2024-05-04 12:41:31,53.0,2.0,False,6,4
USER_062,Security_Admin,vulnerability_scanner,write,2024-05-04 13:20:38,,18.0,True,8,6
USER_085,DevOps_Engineer,artifact_registry,read,2024-05-04 14:21:26,48.0,28.0,True,8,5
USER_068,Security_Admin,firewall_portal,Read,2024-05-04 15:55:11,74.0,33.0,True,8,5
USER_035,HR_Admin,onboarding_system,read,2024-05-04 16:38:27,37.0,5.0,True,12,10
USER_071,Security_Admin,ids_ips_console,Export,2024-05-04 17:09:22,57.0,30.0,False,11,8
USER_095,DevOps_Engineer,KUBERNETES_CLUSTER,read,2024-05-04 18:02:59,44.0,31.0,True,12,9
USER_090,DevOps_Engineer,git_repository,read,2024-05-04 18:03:00,56.0,22.0,True,7,5
USER_082,DevOps_Engineer,terraform_console,Write,2024-05-04 18:16:54,27.0,24.0,True,11,3
USER_048,Cloud_Admin,cost_explorer,Read,2024-05-04 18:27:29,57.0,22.0,True,10,2
USER_064,Security_Admin,threat_intelligence,write,2024-05-04 18:32:29,51.0,18.0,True,7,5
USER_019,DB_Admin,etl_pipeline,read,2024-05-04 20:09:35,102.0,13.0,True,12,8
USER_077,Security_Admin,compliance_portal,export,2024-05-04 20:13:25,46.0,20.0,True,6,4
USER_062,Security_Admin,vulnerability_scanner,read,2024-05-04 20:32:49,49.0,15.0,True,8,6
USER_013,DB_Admin,staging_db,read,2024-05-04 21:39:42,73.0,21.0,True,9,6
USER_099,DevOps_Engineer,jenkins_pipeline,export,2024-05-04 22:47:46,50.0,27.0,True,5,4
USER_100, DevOps_Engineer ,grafana,Delete,2024-05-04 23:17:09,55.0,30.0,True,11,9
USER_047,Cloud_Admin,iam_console,write,2024-05-05 00:24:59,41.0,6.0,True,7,2
USER_097,DevOps_Engineer,JENKINS_PIPELINE,write,2024-05-05 02:55:25,58.0,25.0,True,6,4
USER_050,Cloud_Admin,vm_management,read,2024-05-05 04:26:20,,,True,5,4
USER_056,Cloud_Admin,cdn_manager,write,2024-05-05 04:28:21,,,True,11,8
USER_093,DevOps_Engineer,ci_cd_console,write,2024-05-05 04:40:20,43.0,28.0,True,10,7
USER_095,DevOps_Engineer,monitoring_dashboard,read,2024-05-05 05:25:14,23.0,26.0,True,12,9
USER_080,Security_Admin,firewall_portal,read,2024-05-05 06:56:26,47.0,13.0,True,5,3
USER_053,Cloud_Admin,azure_portal,read,2024-05-05 08:00:33,58.0,,True,12,11
USER_094,DevOps_Engineer,kubernetes_cluster,delete,2024-05-05 09:08:15,24.0,25.0,True,6,5
USER_091,DevOps_Engineer,deployment_manager,write,2024-05-05 09:15:48,29.0,21.0,True,9,3
USER_013,DB_Admin,staging_db,Write,2024-05-05 09:46:34,53.0,18.0,True,9,6
USER_011,DB_Admin,archive_db,read,2024-05-05 09:52:51,48.0,26.0,True,7,5
USER_068,Security_Admin,firewall_portal,read,2024-05-05 10:55:56,75.0,39.0,True,8,5
USER_020,DB_Admin,query_tool,read,2024-05-05 11:28:50,73.0,13.0,True,9,2
USER_004,DB_Admin,ANALYTICS_DB,read,2024-05-05 11:54:19,76.0,14.0,True,9,6
USER_008,DB_Admin,query_tool,write,2024-05-05 12:16:00,68.0,31.0,True,12,9
USER_080,Security_Admin,incident_response,read,2024-05-05 13:05:41,60.0,17.0,True,5,3
USER_089,DevOps_Engineer,git_repository,delete,2024-05-05 14:11:23,8.0,30.0,True,6,4
USER_057,Cloud_Admin,load_balancer,Write,2024-05-05 14:22:43,66.0,18.0,True,5,3
USER_092,DevOps_Engineer,jenkins_pipeline,read,2024-05-05 15:07:20,52.0,25.0,True,12,6
USER_016,DB_Admin,dev_database,write,2024-05-05 15:13:15,63.0,20.0,False,5,3
USER_047,Cloud_Admin,gcp_console,write,2024-05-05 15:50:30,47.0,20.0,True,7,2
USER_100,DevOps_Engineer,terraform_console,delete,2024-05-05 16:07:32,,21.0,True,11,9
USER_047,Cloud_Admin,iam_console,write,2024-05-05 16:14:20,48.0,24.0,True,7,2
USER_057,Cloud_Admin,storage_buckets,read,2024-05-05 16:41:51,46.0,23.0,True,5,3
USER_079,Security_Admin,encryption_manager,read,2024-05-05 17:04:36,51.0,32.0,True,9,5
USER_067,Security_Admin,vulnerability_scanner,write,2024-05-05 18:15:50,41.0,4.0,True,5,3
USER_081,DevOps_Engineer,GRAFANA,write,2024-05-05 19:32:16,5.0,34.0,True,9,5
USER_081,DevOps_Engineer,grafana,write,2024-05-05 19:32:16,5.0,34.0,True,9,5
USER_009,DB_Admin,prod_database,read,2024-05-05 21:10:39,48.0,10.0,True,12,11
USER_051,Cloud_Admin,azure_portal,read,2024-05-06 00:04:09,50.0,18.0,True,9,7
USER_075,Security_Admin,incident_response,write,2024-05-06 01:13:09,82.0,39.0,True,11,7
USER_081,DevOps_Engineer,TERRAFORM_CONSOLE,read,2024-05-06 01:31:44,39.0,32.0,True,9,5
USER_074,Security_Admin,ids_ips_console,Write,2024-05-06 01:37:38,34.0,14.0,True,8,2
USER_058,Cloud_Admin,security_groups,read,2024-05-06 02:55:28,64.0,24.0,True,11,4
USER_047,Cloud_Admin,iam_console,read,2024-05-06 02:59:03,61.0,22.0,True,7,2
USER_048,Cloud_Admin,cost_explorer,write,2024-05-06 03:22:58,50.0,10.0,True,10,2
USER_049,Cloud_Admin,cdn_manager,delete,2024-05-06 04:26:36,52.0,26.0,True,5,2
USER_097,DevOps_Engineer,monitoring_dashboard,read,2024-05-06 04:32:14,62.0,29.0,True,6,4
USER_050,Cloud_Admin,vm_management,read,2024-05-06 05:21:15,31.0,22.0,True,5,4
USER_078,Security_Admin,ENCRYPTION_MANAGER,read,2024-05-06 07:50:05,55.0,25.0,True,6,5
USER_062,Security_Admin,siem_console,read,2024-05-06 08:07:50,48.0,12.0,True,8,6
USER_063,Security_Admin,security_dashboard,write,2024-05-06 09:18:06,62.0,20.0,True,6,4
USER_038,HR_Admin,employee_records,read,2024-05-06 09:30:49,37.0,21.0,True,6,3
USER_036,HR_Admin,recruitment_portal,write,2024-05-06 09:52:33,52.0,12.0,True,9,7
USER_016,DB_Admin,etl_pipeline,read,2024-05-06 10:06:41,58.0,16.0,True,5,3
USER_021, HR_Admin ,performance_system,write,2024-05-06 11:19:32,,6.0,True,11,3
USER_004,DB_Admin,ANALYTICS_DB,read,2024-05-06 11:22:12,73.0,16.0,True,9,6
USER_037,HR_Admin,training_portal,write,2024-05-06 12:24:19,29.0,13.0,True,8,6
USER_041,Cloud_Admin,LOAD_BALANCER,read,2024-05-06 12:30:16,50.0,15.0,True,6,5
USER_019,DB_Admin,schema_registry,write,2024-05-06 13:34:28,100.0,8.0,True,12,8
USER_033,HR_Admin,payroll_system,read,2024-05-06 14:09:50,19.0,9.0,True,8,6
USER_016,DB_Admin,analytics_db,read,2024-05-06 14:23:29,33.0,29.0,True,5,3
USER_047,Cloud_Admin,iam_console,Write,2024-05-06 14:50:03,42.0,13.0,True,7,2
USER_042,Cloud_Admin,security_groups,write,2024-05-06 14:57:54,34.0,19.0,True,8,6
USER_001,DB_Admin,etl_pipeline,read,2024-05-06 15:30:57,59.0,11.0,True,8,6
USER_086,DevOps_Engineer,artifact_registry,delete,2024-05-06 15:39:54,36.0,29.0,True,12,6
USER_062, Security_Admin ,ids_ips_console,read,2024-05-06 15:57:56,46.0,19.0,True,8,6
USER_046,Cloud_Admin,iam_console,write,2024-05-06 16:09:27,64.0,17.0,True,5,4
USER_053,Cloud_Admin,cdn_manager,read,2024-05-06 16:17:33,41.0,25.0,True,12,11
USER_017,DB_Admin,data_lake,read,2024-05-06 16:46:34,58.0,8.0,True,11,7
USER_005,DB_Admin,prod_database,read,2024-05-06 17:21:21,76.0,12.0,True,10,3
USER_040,HR_Admin,payroll_system,write,2024-05-06 17:25:45,56.0,7.0,True,7,4
USER_022,HR_Admin,PERFORMANCE_SYSTEM,read,2024-05-06 17:45:25,29.0,10.0,True,10,8
USER_056,Cloud_Admin,api_gateway,write,2024-05-06 20:44:03,40.0,23.0,True,11,8
USER_047,Cloud_Admin,gcp_console,read,2024-05-06 21:24:47,55.0,20.0,True,7,2
USER_099,DevOps_Engineer,jenkins_pipeline,Read,2024-05-07 01:42:44,,,True,5,4
USER_002,DB_Admin,data_warehouse,write,2024-05-07 03:07:46,59.0,17.0,True,11,9
USER_062,Security_Admin,incident_response,write,2024-05-07 03:16:57,46.0,17.0,True,8,6
USER_092,DevOps_Engineer,monitoring_dashboard,read,2024-05-07 03:31:34,40.0,,True,12,6
USER_072,Security_Admin,incident_response,read,2024-05-07 03:41:25,66.0,13.0,True,11,8
USER_054,Cloud_Admin,api_gateway,write,2024-05-07 04:27:05,54.0,18.0,True,5,4
USER_020,DB_Admin,query_tool,read,2024-05-07 04:34:10,43.0,4.0,True,9,2
USER_079,Security_Admin,access_review,write,2024-05-07 07:18:04,83.0,26.0,True,9,5
USER_063,Security_Admin,dlp_system,write,2024-05-07 08:30:12,51.0,19.0,True,6,4
USER_008,DB_Admin,data_warehouse,read,2024-05-07 09:20:09,61.0,27.0,True,12,9
USER_032, HR_Admin ,time_tracking,write,2024-05-07 09:25:32,28.0,10.0,True,6,4
USER_018,DB_Admin,data_warehouse,read,2024-05-07 09:42:35,94.0,28.0,True,11,6
USER_069, Security_Admin ,vulnerability_scanner,export,2024-05-07 10:07:21,71.0,6.0,True,8,6
USER_013,DB_Admin,schema_registry,write,2024-05-07 10:19:58,50.0,10.0,True,9,6
USER_073,Security_Admin,audit_logs,Read,2024-05-07 10:27:18,97.0,39.0,True,12,8
USER_053,Cloud_Admin,iam_console,read,2024-05-07 10:40:02,57.0,13.0,True,12,11
USER_036,HR_Admin,exit_management,write,2024-05-07 10:59:42,39.0,15.0,True,9,7
USER_044,Cloud_Admin,cloudwatch,read,2024-05-07 11:00:36,14.0,28.0,True,9,7
USER_029,HR_Admin,onboarding_system,delete,2024-05-07 11:05:33,31.0,6.0,True,8,6
USER_073,Security_Admin,incident_response,write,2024-05-07 12:32:04,38.0,,True,12,8
USER_033,HR_Admin,training_portal,export,2024-05-07 12:42:30,55.0,4.0,True,8,6
USER_040,HR_Admin,payroll_system,read,2024-05-07 13:49:26,26.0,7.0,True,7,4
USER_004,DB_Admin,analytics_db,write,2024-05-07 13:57:39,75.0,,True,9,6
USER_089,DevOps_Engineer,MONITORING_DASHBOARD,write,2024-05-07 14:02:45,25.0,21.0,True,6,4
USER_037,HR_Admin,performance_system,read,2024-05-07 14:13:01,14.0,12.0,True,8,6
USER_035,HR_Admin,time_tracking,read,2024-05-07 14:14:37,38.0,12.0,True,12,10
USER_015, DB_Admin ,query_tool,write,2024-05-07 14:32:47,75.0,19.0,False,7,2
USER_028,HR_Admin,employee_surveys,write,2024-05-07 14:42:45,41.0,15.0,True,10,6
USER_039,HR_Admin,recruitment_portal,read,2024-05-07 15:01:04,20.0,7.0,False,8,4
USER_031,HR_Admin,onboarding_system,read,2024-05-07 15:53:07,47.0,10.0,True,12,10
USER_012,DB_Admin,data_warehouse,read,2024-05-07 16:04:37,62.0,16.0,True,6,4
USER_010,DB_Admin,schema_registry,read,2024-05-07 16:16:10,75.0,26.0,True,9,7
USER_044,Cloud_Admin,security_groups,write,2024-05-07 16:23:48,50.0,14.0,True,9,7
USER_013,DB_Admin,etl_pipeline,read,2024-05-07 17:43:11,58.0,26.0,True,9,6
USER_001,DB_Admin,etl_pipeline,Read,2024-05-07 19:02:34,62.0,5.0,True,8,6
USER_071,Security_Admin,access_review,write,2024-05-07 19:42:59,46.0,34.0,True,11,8
USER_042,Cloud_Admin,cost_explorer,read,2024-05-07 21:03:44,59.0,13.0,True,8,6
USER_084,DevOps_Engineer,ansible_tower,write,2024-05-07 21:11:02,49.0,28.0,True,12,9
USER_066, Security_Admin ,security_dashboard,read,2024-05-07 21:33:07,49.0,5.0,True,6,3
USER_051,Cloud_Admin,azure_portal,read,2024-05-07 22:34:41,79.0,,True,9,7
USER_085,DevOps_Engineer,grafana,read,2024-05-07 22:37:54,55.0,21.0,True,8,5
USER_088,DevOps_Engineer,docker_registry,read,2024-05-07 23:13:03,40.0,29.0,True,10,7
USER_073,Security_Admin,audit_logs,read,2024-05-08 01:09:36,77.0,41.0,True,12,8
USER_066,Security_Admin,SECURITY_DASHBOARD,write,2024-05-08 01:35:28,41.0,9.0,True,6,3
USER_095,DevOps_Engineer,ci_cd_console,write,2024-05-08 01:41:23,46.0,32.0,True,12,9
USER_044,Cloud_Admin,security_groups,write,2024-05-08 04:43:09,27.0,12.0,True,9,7
USER_053,Cloud_Admin,LOAD_BALANCER,Write,2024-05-08 05:09:36,49.0,16.0,True,12,11
USER_052,Cloud_Admin,cost_explorer,read,2024-05-08 06:33:12,51.0,16.0,True,12,7
USER_013,DB_Admin,dev_database,Read,2024-05-08 07:36:00,36.0,22.0,True,9,6
USER_084,DevOps_Engineer,ansible_tower,write,2024-05-08 07:55:39,37.0,23.0,True,12,9
USER_012,DB_Admin,data_lake,write,2024-05-08 09:04:37,73.0,18.0,True,6,4
USER_027,HR_Admin,employee_surveys,Read,2024-05-08 09:31:50,44.0,11.0,True,9,6
USER_089,DevOps_Engineer,git_repository,read,2024-05-08 09:40:06,70.0,35.0,True,6,4
USER_025,HR_Admin,performance_system,write,2024-05-08 10:15:47,21.0,5.0,True,8,5
USER_066,Security_Admin,vulnerability_scanner,read,2024-05-08 10:17:15,55.0,3.0,True,6,3
USER_009,DB_Admin,replication_service,read,2024-05-08 10:23:04,69.0,8.0,True,12,11
USER_009,DB_Admin,etl_pipeline,read,2024-05-08 10:23:15,42.0,25.0,True,12,11
USER_023,HR_Admin,employee_surveys,read,2024-05-08 10:57:44,42.0,12.0,True,10,8
USER_010,DB_Admin,schema_registry,write,2024-05-08 11:49:35,48.0,13.0,True,9,7
USER_071,Security_Admin,incident_response,Write,2024-05-08 12:31:09,59.0,8.0,True,11,8
USER_026,HR_Admin,performance_system,read,2024-05-08 12:40:03,49.0,7.0,True,10,3
